"#lr - well i have gone and purchased it!!: hi all   done it at last, bought myself a refurbished ROVACOM .. http://tinyurl.com/n27gbp",Positive
#lrnchat tonight.! wish I could stay for the entire chat. may leave early for a community meeting ,Negative
#LSSO - ALA has a Hall of Martyrs-ppl who get fired when they speak up...it's an honor!  ,Positive
#LT Check out my Interview on South Beach Bride Mag/Summer Edition due out this week ,Positive
#lugos picnic went great. We actually had constructive debates and good ideas how to grow community in upcoming year ,Positive
"#lunch time, resume #bill44 talk after that ",Positive
#LVATT #LVATT #LVATT #LVATT #LVATT #LVATT #LVATT #LVATT #LVATT #LVATT LINES VINES AND TRYING TIMES COMES OUT IN AUSTRALIA FRIDAY THE 19TH ,Negative
#LVATT everyones got to buy the cd of get it on itunes!!!!! it's finally here    ,Positive
#LVATT is number 3 on iTunes  ooh snap ! dude they're was like 50 people waiting at midnight for the CD http://bit.ly/vkreJ,Positive
#LVATT just one minute until the album officially drops! ,Positive
#m20eu Win 2 FREE TICKETS: Send your definition of Mobile 2.0 in a tweet tagged #cotm to @mobile20 before this coming Tuesday 14h (CET) ,Positive
#mac #Apple #Help If anyone knows how to sort out a bad sector on the harddrive please let me know. Btw I can't boot up properly either ,Negative
#Mac restarted  was not sleeping after upgrading #xcode or probably messing with airport config for #iPhone #tethering  any idea why?,Negative
"#macca09 waiting at swim start, bored, cold wet weather at #Challenge France  ! http://twitpic.com/6tiuo",Negative
"#maduk - Carl Taylor (3): grand ideas like #Mlove &amp; #esoou are against agencies lack of trust in mobile media, still  (via @mlovesociety)",Negative
"#maduk - Carl Taylor (3): grand ideas like #Mlove &amp; #esoou are against agencies lack of trust in mobile media,... still ",Negative
#madventures cheers best season yet! Parasta rokkia sitten aikoihin. ,Positive
#Magic Coming in Sentinel Saturday column: What to do about No. 23 for the Cavs. He appears to be a very good player ,Positive
"#Magic Heyyy, heyyyyy goodbye..... ",Positive
#Magic Lebron has silently left the building.  Thank you...thank you veryyy much (in my bestest Elvis voice).... ,Positive
#Magic Led the whole game and delivered a decisive win! Our team rocks! ,Positive
#MagicTwackle p.s. Lot of Magic magnets spotted on cars throughout BOS. Wonder how they got there  ha ha Coach J,Positive
#magictwackle So excited about tonights game! This will be huge if we beat them at home again!!!!!~Megan ,Positive
#makemovesMonday: Shout outs to all that be makin moves ,Positive
#makemovesMonday: shoutouts to @Babygce &lt; she show me mad love ,Positive
#makeoutweek won't be spent with _______. Oh well ,Negative
#makesnosense Grown men who don't know the definition of foreplay...that hurts. ,Negative
#mamam the IQ points and manners of new MM commenters seem to be on the decline ,Negative
#ManU r out  and #Berbatov missed a penalty... booooooooooooooooooooo,Negative
#Marathon #Stockholm. It's amazing how the guy leading is approximately 4 minutes ahead the #2 LOVELY WEATHER  http://twitpic.com/69bt4,Positive
"#marcom09 Martin from Sixtyseven has a worldwide printing network as well, great minds think alike ",Positive
#marijuana cuts lung cancer tumor growth In half  http://ow.ly/ahPs,Positive
#mariners game - pitching duel but not in a good way - in a really ugly way - ,Negative
#mariners take the lead... THANK YOU TONY PENA!!! Ughhhh Go #dbacks ... ,Negative
#marsarmy pick one and stick to it ,Positive
#marsiscoming #30secondstomars  ? ?????? ????? ?????? ???? ?? ????? ??????. ????????? ??...,Positive
#MARSISCOMING #MARSISCOMING #MARSISCOMING #MARSISCOMING #MARSISCOMING #MARSISCOMING this is hopeless ,Negative
#marsiscoming #marsiscoming #marsiscoming #marsiscoming ... Spread the word! ,Positive
#marsiscoming #marsiscoming #marsiscoming #marsiscoming howeva. why Cologne? why not Berlin?! ,Negative
#marsiscoming #marsiscoming #marsiscoming #marsiscoming I got new followers ,Positive
#marsiscoming but not to ireland ,Negative
#marsiscoming fack yeah ,Positive
"#marsiscoming I'm missing everything, what a time to go away. ",Negative
#marsiscoming is a trending topic! ,Positive
#marsiscoming moving up.  keep up it people! ,Positive
"#marsiscoming number 2 again  great job, family",Positive
"#marsiscoming will you follow? click @30SECONDSTOMARS then choose [follow]... come on, you know you want to  Thank you xx",Positive
#Marvelous Monday @BeachMomOf2 @JaxLicurse @kinfolknews @diseaseaday @1sweetwhirl @stacykinney &lt;----and more Great Tweeple ,Positive
#Marvelous Monday @PSCoach @PITCHERPARK @sarahndipitous @Mnmissy @PeterSantilli @workingmoms &lt;---- Great Tweeple to follow ,Positive
#Marvelous Monday @TwitBotNews @OwenGreaves @landailynn @stormie_weatha @freeonlineradio @PaulRBarber &lt;---- more Great Tweeple ,Positive
#masheu09 The worldcat registry API does not support a request based on IP ,Negative
#mashlib09 Just got a spam comment on my Ning user page  Beware 'Lorrie Terry'.,Negative
#Mass Effect 2 is going to own my life when it comes out......   http://tinyurl.com/l3be92,Positive
#masterchef - I'm heartbroken.  I wanted Juzzy to win ,Negative
#Masterchef - I'm watching them cook all these good deserts and then I go and put my waffles in the toaster ha ,Negative
#masterchef Andre the poophead hated Poh wtf is he talking about &quot;I was disappointed when Sam walked in&quot; why does everyone hate Sam?  ,Negative
#Masterchef Hope they all get tired and cranky ,Negative
#masterchef nooo Sam makes me cry when he cries  Damnit Poh better go home tomorrow.,Negative
#masterchef This sucks. My two fave competitors are head-to-head!  Switching to #spicksandspecks,Negative
#mcfly - can everyone please keep voting as many times as you can http://www.musiqtone.com/  They deserve this!!!! do it for our boys ,Positive
#mcfly #mcfly #mcfly vote for them  www.musiqtone.com,Positive
"#mcfly is on soon  xxx YAY , Danny looks rather HOT",Positive
#mcflyforgermany ,Positive
#mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany  wir sind raus!  @ratmaaan,Negative
#mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany ,Positive
"#MCM tomorrow! Woo  Anyone who wants to meet up there, just send an @ my way!!",Positive
"#MCRchat Can't answer that question, unfortunately  Or maybe fortunately. haha. I've read some of those embarressing stories...",Negative
#MCRrecordsalbum I'm gonna eat desert now later skaters. ,Positive
#MCRrecordsalbum I'M SOOOOOOOOOOOO PSYCHED!!!!! ,Positive
#meatfreemonday http://www.supportmfm.org/ ,Positive
"#MeatFreeMonday, ok? ",Positive
#meatlessmonday I need something quick and easy for dinner tonight! something u can make with kitchen staples.. i dont wanna go shopping ,Negative
#megalomaniacmonday i'm such a badass because every body i train turns into hottness! ,Positive
"#meh maybe I was not in the mood, maybe I was sleepy... but I didn't like RocknRola ",Negative
"#melo holy moly, playing w/ Brandon is so tiring! but super fun. heehee. i need more 5 year olds to play w/. ",Positive
#melo i need to stop being such a scaredy cat. every sudden little sound is startling me. ,Negative
#melo lovely lovely lovely night spent w/ Tim. super yay. ,Positive
"#menvsboys men are cheaters, boys are the man when they cheat ",Positive
#meowmonday @SpookyPuss @Wildboutbirds @JennyRosePetal @Maggychou @krafty_kate08 @IppityPippity Thanks meows! ,Positive
"#meowmonday Still new, lurking and watching how all this works. ",Positive
#meowmonday thanks for @gigigiraffe!  Can you reach down so I can give you * nose kiss * ?  ,Positive
"#MerrieMonarch Oh darn, O'brian's men are wearing clothes ",Positive
#MFZARMonday Garbage trucks @ 6am making just enough noise to alert people in china of their presence ,Negative
#mhbigcatch 8oz Golem  But finally got a Wight - 3oz,Negative
"#mhttp://plurk.com/p/xcqb2m wah, why is this on a new thread?  http://plurk.com/p/xcqgu",Negative
#MI is again batting first  Won the toss.. lets hope the match also ,Positive
"#MichaelJackson : &quot;See you in July!!!&quot; Canï¿½t wait for It,,, #Thisisit   http://bit.ly/37LG2",Positive
#Microsoft #BING... But It's Not Google.  lol!!! its amazing,Positive
#microsoft == evil  The don't have coding for dummies over there?!,Negative
#Microsoft announces its intention to cease development and marketing of #Microsoft #Money http://bit.ly/S7Ff1 #fail ,Negative
"#Microsoft on #E3 : motion control, without controller. You're the controller ! Really great, we wait the games ",Positive
#Microsoft responds to #fixoutlook: http://tinyurl.com/l9ox3d *sigh* this &amp; recent IE8 marketing=classic shot in the foot=nobody wins ,Negative
"#Microsoft will release #Windows7 #RC on May 5, 2009. I guess I already have that version... ",Positive
#midnightromeo in 5 minnn!!!!  Can't wait! listening it that/putting it on my myspace then going to sleep! â™¥ Twentyyyyyy today! ),Positive
#MIKA LOVERS ItÂ´s raining in Berlin. Sh... I hope it will stop soon ,Negative
#mikeywayday? Count me IN ,Positive
#MilehighBrowncoats next year get a bigger goddamn venue- like Red Rocks- this is the 2nd year I've been sold out ,Negative
#mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday  retwee,Positive
#mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday  retweet,Positive
#mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday retweet ,Positive
"#mileymonday ends in 7hrs 20 mins   - 10pm uk time, 5pm ny, 2pm la time",Positive
#mileymonday Miley won and its MONDAY Woo Hoo  http://twitpic.com/5e7fy -- http://twitpic.com/4xqr4,Positive
"#mileymonday today get your factats @replied to us b4 10pm uk time 5pm ny time, 2pm LA time ",Positive
#MilitaryMon    Where Have All the Flowers gone? http://bit.ly/7DaUq,Negative
#MilitaryMon  Where Have All the Flowers gone? http://bit.ly/7DaUq,Negative
#militarymon @AmericaforGold &lt;wonder who founder's Navy Recruiter was?  @soldiersangels @NavalMuseum #nonprofits,Positive
#militarymon Carson Daly goes and sees Ft. Irwin. They have super-high-detail mock-ups of Iraqi villages to practice in. can't find video ,Negative
"#millsthemusical  @lauzzaa i hope you've listened to some of these songs, they are so funny :L. i still haven't heard about ticks  x",Negative
"#mindboggles: When Apple creates proprietary software, it's revolutionary. When anyone else does, it's a #fail.  ",Positive
#minibookreview Carol Ann Duffy's the World's Wife: lol  Queen Herod is my favourite.,Positive
"#MissedConnections re: Mrs. &quot;T&quot; (daly city): &quot;Line of Sight&quot; ~ Bullseye, you caught my eye    http://buzzup.com/4w8f",Positive
